id,text,time,name 
4148694813234986,我打算开始减肥了 二十一天减肥法 先绝食三天 今天是第一天 也没什么感觉 就是比较困,Tue Sep 05 19:03:05 +0800 2017,寐魇-
4148694741814508,领了个会员  可以发图了,Tue Sep 05 19:02:47 +0800 2017,叫什么昵称都不重要
4148694217152193,心里空的话就用别的东西补上就好了 随便什么都行,Tue Sep 05 19:00:43 +0800 2017,寐魇-
4148693244133437,太累了，太可怜。,Tue Sep 05 18:56:51 +0800 2017,小满Madison
4148692393609273,84万评论😌    心态又崩了，人生就是这样啊，一个接一个得难过，然后，继续生活,Tue Sep 05 18:53:28 +0800 2017,柠檬汽水980515Cc
4148691180588539,啊啊啊啊走饭,Tue Sep 05 18:48:39 +0800 2017,垂涎我的贵妃鸡
4148690274557538,今天是2017年9月5号，我在武汉，又撑了这么久,Tue Sep 05 18:45:03 +0800 2017,10461mic
4148689611806369,老师都在找我，我妈也在找我，她们说没事的，让我不要愧疚，可我怎么能不愧疚啊，我痛苦的要死掉了,Tue Sep 05 18:42:25 +0800 2017,名为草莓的少女
4148689494763037,走饭 早上好 加油！,Tue Sep 05 18:41:57 +0800 2017,大哥
4148687988998458,我讨厌别人跟我说拜拜,Tue Sep 05 18:35:58 +0800 2017,甜妞的大老婆
4148686797824868,我还要如此痛苦地活几十年 想想都可怕,Tue Sep 05 18:31:13 +0800 2017,生而为人却失格
4148686038573031,我要定计划好好生活，快要癫狂了,Tue Sep 05 18:28:13 +0800 2017,吾名为酥
4148685959374519,很难过特别想哭，强迫自己不去想，总是无时无刻跳出来折磨折磨再折磨，到底要我怎么样,Tue Sep 05 18:27:54 +0800 2017,橘子空心菜菜菜
4148683480190669,嗯肚子疼,Tue Sep 05 18:18:03 +0800 2017,橘子空心菜菜菜
4148682980740361,我爱你啊,Tue Sep 05 18:16:04 +0800 2017,Poi李四
4148682942934817,我是你的小朋友啊带我走吧小姐姐,Tue Sep 05 18:15:55 +0800 2017,Poi李四
4148682888661667,我爱你带我走吧,Tue Sep 05 18:15:41 +0800 2017,Poi李四
4148681496023644,我想去见见那个心理咨询师 我知道跟我妈说她肯定会同意的 但是我不敢说 我觉得我每说一次我感觉不好都是在折磨她 可是不说又折磨我自己 怎么办呢,Tue Sep 05 18:10:10 +0800 2017,NothingBut神经病
4148680950862119,情绪时好时坏 坏的时候更多一些 我宁愿从来没有好的情绪出现过那样它消失了我就不会觉得更加难受了,Tue Sep 05 18:08:00 +0800 2017,NothingBut神经病
4148680908353928,从什么时候开始 只有身体的疼痛才能抑制情绪,Tue Sep 05 18:07:50 +0800 2017,醒醒九七六
4148680439695933,做什么都是毫无意义的挣扎,Tue Sep 05 18:05:58 +0800 2017,醒醒九七六
4148680024383436,起床气好大，想杀人,Tue Sep 05 18:04:19 +0800 2017,好大一只咕噜咕噜
4148679394286870,"自己的伤疤不想再剖开给别人看啦 真的是太丢脸啦 即使这样还觉得人家怎么样都好 说骗你也心甘情愿 真的是太傻啦 以后再也没有这种勇气了<span class=""url-icon""><img alt=[微笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;"" /></span> 别像我一样，活的像个笑话<span class=""url-icon""><img alt=[微笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 05 18:01:49 +0800 2017,玻璃桃子xx
4148678387832559,我没有海我一无所有,Tue Sep 05 17:57:49 +0800 2017,Poi李四
4148678337976296,是我太矫情,Tue Sep 05 17:57:37 +0800 2017,倾城梦199601
4148678199086920,想去死一死,Tue Sep 05 17:57:04 +0800 2017,玻璃桃子xx
4148675477653226,我妈说你看起来挺正常的啊为什么要让我花钱给你去看医生呢 哈哈哈哈哈哈哈,Tue Sep 05 17:46:15 +0800 2017,一只二零零二
4148674219062773,我就在几个小时还准备放弃他的，他一说话我就控制不住自己，每次喜欢人就会想放弃，真正不联系了又后悔，我太讨厌我自己了,Tue Sep 05 17:41:15 +0800 2017,BallinGana
4148673120671166,为了他戒了一天的烟哈哈，因为我想变好，今天又开始抽了，因为我知道我跟他没有结果了，好无语啊，我怎么会栽在他手上两次，受不了自己，控制不了自己喜欢他，好难受，听他说话时，开心又难受。,Tue Sep 05 17:36:53 +0800 2017,BallinGana
4148672633521883,状态怎么能一天比一天差呢。,Tue Sep 05 17:34:57 +0800 2017,无厘头的堂吉诃德
4148672251785105,鬼知道我也会变成这样,Tue Sep 05 17:33:26 +0800 2017,吳你z
4148672155169895,谢谢所有关心我们的人   可是有时候真的没什么感同身受我们的世界不是那么简单就可以的,Tue Sep 05 17:33:02 +0800 2017,Poi李四
4148671832249300,为什么会有这么多人跟我一样,Tue Sep 05 17:31:45 +0800 2017,Poi李四
4148671618157911,今天是中元节啊,Tue Sep 05 17:30:56 +0800 2017,Poi李四
4148670624405715,好久不见啊 去美国一个月我好像活过来了一样 把我从原来生活的困水中揪出脑袋来喘息了一个月 回来的时候就感觉渐渐沉入泥淖了 我还有救吧 我看到更美好的东西了,Tue Sep 05 17:26:58 +0800 2017,驾驶地铁ing
4148669890165143,从来没有一刻，我如此希望自己能变得特别好，有勇气去接受一切挑战，能变成阳光，我真的真的。。。,Tue Sep 05 17:24:03 +0800 2017,糯米丸子302
4148669362158734,为什么只是找不到工作就让我这么痛苦呢，不知道自己能做什么,Tue Sep 05 17:21:57 +0800 2017,摸鱼少女W
4148669340970699,我真的去折磨别人了，明明我那么希望他能好好的,Tue Sep 05 17:21:52 +0800 2017,糯米丸子302
4148669160997381,"啥时候放寒假呀<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>感觉好遥遥无期呀",Tue Sep 05 17:21:09 +0800 2017,未见的脸
4148669094026401,每天都想赶紧去死，奈何我还有割舍不下的事情，我答应要帮老师做实验的，他给我酬金我不能辜负他,Tue Sep 05 17:20:53 +0800 2017,相葉Hinana
4148668732655102,27岁了，还像个孩子一样为小事苦恼,Tue Sep 05 17:19:27 +0800 2017,Silence_Zer0
4148668372141254,今天下雨，穿的一双帆布鞋那种，全部打湿了,Tue Sep 05 17:18:01 +0800 2017,别送我呀
4148667432577937,幸运一次就感觉能救了我的命，可从没幸运过。,Tue Sep 05 17:14:17 +0800 2017,小满Madison
4148667197964060,回来了,Tue Sep 05 17:13:20 +0800 2017,一只二零零二
4148665927233309,我可能真的是糟糕的天蝎了,Tue Sep 05 17:08:18 +0800 2017,Poi李四
4148665520200838,头痛好多天了，嗜睡，但也半夜醒，真难受，我就想睡个好觉，怎么这么难呢，,Tue Sep 05 17:06:41 +0800 2017,吃鸡腿
4148663964286646,我爱她，什么也说不出口，她走了，我病了,Tue Sep 05 17:00:30 +0800 2017,biobiubi
4148662323776300,饭饭，我有点无聊，药是一种很奇怪的东西，让人身体的各部分，都各有各的意志，那，我呢,Tue Sep 05 16:53:58 +0800 2017,扑棱在夏天的扇子
4148661837639537,一无是处到处都糟糕   却还死要面子傲娇的一逼,Tue Sep 05 16:52:03 +0800 2017,Poi李四
4148661686148905,我可能真的是这个世界的弃子了,Tue Sep 05 16:51:27 +0800 2017,Poi李四
4148661262825023,我活着活着这么多年，把自己也弄丢了，所有朋友都有对象了，只剩下我了，有时候会觉得我就是多余的,Tue Sep 05 16:49:46 +0800 2017,陈香_3566
4148661081888893,嗯这不是爱情    是朋友之间的事,Tue Sep 05 16:49:03 +0800 2017,Poi李四
4148661010919275,是啊我是小透明可却偏偏喜欢靠近太阳,Tue Sep 05 16:48:46 +0800 2017,Poi李四
4148660868218372,我大概可能是非常糟糕了,Tue Sep 05 16:48:12 +0800 2017,Poi李四
4148660582973958,时间过的太慢了，思绪已过了万千，怎么才过一个小时,Tue Sep 05 16:47:04 +0800 2017,biobiubi
4148660122325112,还缺点勇气,Tue Sep 05 16:45:14 +0800 2017,赵大头快跑
4148659996313855,那些药都好贵啊，感觉药也吃不起了，等死,Tue Sep 05 16:44:44 +0800 2017,甜妞的大老婆
4148659379712035,道理我都懂，可是我还是痛,Tue Sep 05 16:42:17 +0800 2017,甜妞的大老婆
4148659115567612,先活过今天，没什么大目标。,Tue Sep 05 16:41:14 +0800 2017,懒散ggg
4148658473357287,怎么一闭眼就有人给我递刀呢,Tue Sep 05 16:38:41 +0800 2017,宇宙间的你啊
4148657399932253,我们是怎么跟身边的人走散的呢？为什么会觉得我们是走散了呢？你喊一喊我试试？我会跑到你身边的。,Tue Sep 05 16:34:24 +0800 2017,a光-
4148656342787759,饭，郁到不想说一句话。哭泣难过都没力气，活着和死了也没啥区别吧。打不起精神，反反复复发作。就平平静静地离开也是种解脱吧,Tue Sep 05 16:30:13 +0800 2017,绿笔Taylor
4148654783325706,不想说话 对生活提不起任何兴趣,Tue Sep 05 16:24:01 +0800 2017,VCseven_
4148654585182665,连死都感觉好麻烦 去海边 沉了自己,Tue Sep 05 16:23:14 +0800 2017,生而为人却失格
4148654015110633,倘若今天死去  是不是会做鬼,Tue Sep 05 16:20:58 +0800 2017,生而为人却失格
4148651842183977,"真的走不出来了<span class=""url-icon""><img alt=[伤心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-934f730572.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[伤心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-934f730572.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[伤心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-934f730572.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 05 16:12:20 +0800 2017,今天我努力热爱生活了
4148651267819879,总是做错事,Tue Sep 05 16:10:03 +0800 2017,小满Madison
4148650952899148,好烦,Tue Sep 05 16:08:48 +0800 2017,明日晴kai
4148648550156900,"我知道你看不见，却还总是忍不住的过来评论。因为我发现，即使再也收不到你的回复，还是有很多很多人会想你表达心意 。也不知道自己再说一些什么?_?只想好好的再好好的<span class=""url-icon""><img alt=[失望] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shiwang-7925938d93.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 05 15:59:15 +0800 2017,因爱而生的孤单才特别孤单
4148647744557744,越来越不爱说话了,Tue Sep 05 15:56:02 +0800 2017,VCseven_
4148647312929074,命,Tue Sep 05 15:54:20 +0800 2017,中华小笼包_
4148646393949417,啊 人类为什么不能都是善良的小可爱 总感觉自己就算死也死不干净  我害怕他们指着尸体戳着遗照的凶神恶煞,Tue Sep 05 15:50:41 +0800 2017,李静啊啊做梦
4148646217394894,高四的生活有点抑郁，整天机器的活着。,Tue Sep 05 15:49:59 +0800 2017,Starlight叙白
4148646083412188,坚持不下去了,Tue Sep 05 15:49:26 +0800 2017,gsyxzg
4148646016857248,我要去医院了,Tue Sep 05 15:49:11 +0800 2017,gsyxzg
4148645987441049,给我点勇气吧,Tue Sep 05 15:49:04 +0800 2017,gsyxzg
4148644833408162,想活不敢死。,Tue Sep 05 15:44:29 +0800 2017,我叫醒醒哦
4148644213360168,不想在外面呆着 也不想在家呆着,Tue Sep 05 15:42:01 +0800 2017,中华小笼包_
4148643131528007,为什么非得把你们的思想强加在我身上… 我真的很累啊…,Tue Sep 05 15:37:43 +0800 2017,橘子00197
4148642858092680,哎 我都没力气讲话了 也什么都不想说 真的好累啊,Tue Sep 05 15:36:38 +0800 2017,金桔茶贩卖
4148642753598011,昨晚用修眉刀狠狠的割了手腕 为什么才那么点血就痛的心慌 今天请假出去包扎 一个人吃火锅 回来的路上又下雨了 …… 不是很明白还有那么多事没干 为什么会觉得生活毫无意义 为什么会觉得每分每秒都是折磨 为什么我还这么窝囊颓废    太痛苦了 我要活不下去了,Tue Sep 05 15:36:13 +0800 2017,橘子00197
4148641595796494,有的时候就是日子很热闹 很多时候觉得日子那么无趣,Tue Sep 05 15:31:37 +0800 2017,薇薇薇阿薇
4148640660524181,还介意我来向你抱怨吗。我有很多负能量。不知道跟谁说，渐渐写东西是我唯一沟通的方式，我不想说话了，不想出门了，不想吃饭了，那么爱喝水的我，一天不超过一杯。不求理解了，无法懂得了。又下雨了，日复一日，好想死在梦里。,Tue Sep 05 15:27:53 +0800 2017,是张知意
4148640521781474,我知道的 这病永远不会好了 现在真的就想死,Tue Sep 05 15:27:21 +0800 2017,好看且有趣的意中人呀
4148640320613878,我笑不出来 真的难受 饭 我好累,Tue Sep 05 15:26:33 +0800 2017,好看且有趣的意中人呀
4148639896741699,Be happy[加油],Tue Sep 05 15:24:52 +0800 2017,_____我是黄旼泫老婆你凿吗i
4148639774987723,"饭 我现在每天睡觉都不踏实 饭 我好累 我咋还没死呢<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 05 15:24:23 +0800 2017,好看且有趣的意中人呀
4148639078987991,我原本是同性恋 喜欢女孩 但是现在我讨厌世人,Tue Sep 05 15:21:37 +0800 2017,中华小笼包_
4148638735082354,我觉得我心里面阴影越来越大了 怎么办,Tue Sep 05 15:20:15 +0800 2017,中华小笼包_
4148635870305870,饭饭啊，我可能真的要换工作了哦。哎哟。,Tue Sep 05 15:08:52 +0800 2017,骑着罗本上街买菜
4148633580361523,饭啊 呆会见,Tue Sep 05 14:59:46 +0800 2017,醒来太空划船
4148632938916071,饭，每次都是在自己内心几乎将要崩溃的时候来你这，真的真的很累。很佩服你的勇气，放的下。我总有一些放不下的，想去再做点什么。我会把我必须要完成的事做完后，在我心里最后那点渴望干枯时，找你。我的小姐姐,Tue Sep 05 14:57:13 +0800 2017,今天你去工地了吗
4148631508298756,我好像离死亡又近一点点了,Tue Sep 05 14:51:32 +0800 2017,战山为王只为博君一肖-
4148631348707661,我要开始不吃东西啦,Tue Sep 05 14:50:54 +0800 2017,战山为王只为博君一肖-
4148631294812361,嘻嘻嘻 我才不去医院 我也不吃药,Tue Sep 05 14:50:41 +0800 2017,战山为王只为博君一肖-
4148631239771580,饭 我好像发高烧了 全身烫烫的 一直打喷嚏,Tue Sep 05 14:50:28 +0800 2017,战山为王只为博君一肖-
4148630363058725,我决定不努力,Tue Sep 05 14:46:59 +0800 2017,困困口木
4148629713570210,我时常也会想起有这么个姑娘，牵挂太多所以死一死这件事就要稍稍挪动一点了,Tue Sep 05 14:44:23 +0800 2017,這是夢破碎的聲音
4148629612333146,"余生真的好长啊<span class=""url-icon""><img alt=[伤心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-934f730572.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 05 14:44:00 +0800 2017,我漂浮在海平面
4148629361473988,"你们都怎么了 我喜欢你们啊<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 05 14:43:00 +0800 2017,来年若见
4148626881887752,"没有钱买药了，停药第四天，最近总是莫名其妙的兴奋又开心。社恐的我没法去上班，好饿啊。打算明天去亲戚家乞讨些钱财换申安牌的吃。 emmm....说起申安我就想起潘安呀。 <span class=""url-icon""><img alt=[可爱] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_keai-7a5bf88086.png"" style=""width:1em; height:1em;"" /></span>然后就想起大学的时候遇见的小潘潘，我好喜欢他。",Tue Sep 05 14:33:09 +0800 2017,东晴东清
4148624885754266,想想还有几十年要这么痛苦地渡过，好可怕啊！,Tue Sep 05 14:25:13 +0800 2017,生而为人却失格
4148622649481611,好像没有活着的意义了。离开吧。,Tue Sep 05 14:16:20 +0800 2017,我是你的热爱啊_
4148618850635101,今天还好吧，情绪高涨，愿意跟人说笑了,Tue Sep 05 14:01:14 +0800 2017,由炸鬼
4148617138597296,走饭，我好嫌弃自己  我不想继续了,Tue Sep 05 13:54:25 +0800 2017,不软弱i
4148617042631955,嗯，也不知道是不是抑郁吧，总之我现在活在世界外面,Tue Sep 05 13:54:03 +0800 2017,史迪仔卡特的bot
4148616651928512,饭 我今天一个人出去玩了 我好喜欢自己一个人呆着,Tue Sep 05 13:52:30 +0800 2017,中华小笼包_
4148616253897271,之前有个算命的说我们家里几年后会有一个精神病的，原来那个人就是我啊。哈哈哈哈哈哈哈。好好笑啊,Tue Sep 05 13:50:55 +0800 2017,可乐会冒泡耶
4148614333009520,84万评论,Tue Sep 05 13:43:17 +0800 2017,一个优秀秀
4148613108399954,我想死过很多次，然后自己会脑补死后妈妈哭得天崩地裂，爸爸很是悔恨，然后就不敢死了，唉，我为什么要那么心软呢,Tue Sep 05 13:38:25 +0800 2017,_猪鼻子阿冰
4148612646500106,生活活着不会因为随着时间流逝而有所改变，就是沧海桑田 我还是这个样子  可悲又可恨,Tue Sep 05 13:36:35 +0800 2017,Sloneczko
4148608968880776,找不到工作怎么办 在家被各种亲戚说,Tue Sep 05 13:21:58 +0800 2017,不许说我长的丑
4148607604796695,抱抱你们也抱抱自己。都要好好的活着啊,Tue Sep 05 13:16:33 +0800 2017,高大龄
4148606431281699,也想过去看心理医生诊断情况，尤其是在冬天夜晚，我一个人瘫在冰凉的地板上，突然觉得自己很难坚持下去了,Tue Sep 05 13:11:52 +0800 2017,爱菠萝的桃子Q
4148604274248749,我们再撑一会儿好不好,Tue Sep 05 13:03:20 +0800 2017,vousvoyezje
4148604212034697,心态又崩了，人生就是这样啊，一个接一个得难过，然后，继续生活,Tue Sep 05 13:03:04 +0800 2017,再不改名字啦
4148602966656925,旧人不在 都是新面孔 不知道旧人怎样了,Tue Sep 05 12:58:07 +0800 2017,一起看大行星
4148602668171299,期盼越大 失望也就越大,Tue Sep 05 12:56:56 +0800 2017,小猪你快跑跑
4148602412890197,不想活,Tue Sep 05 12:55:55 +0800 2017,名为草莓的少女
4148602085510926,为什么没有人在我难过的开心的时候，陪我说话。真想要这样一个人。,Tue Sep 05 12:54:37 +0800 2017,瞌睡的蜗牛07
4148602043874766,难受的时候想让自己更难受。,Tue Sep 05 12:54:27 +0800 2017,正儿八经的雷雨
4148601564784645,我来了,Tue Sep 05 12:52:34 +0800 2017,柔软糯熊
4148601049343505,看见她们就很烦。,Tue Sep 05 12:50:30 +0800 2017,孤鲸M
4148600970384710,亲人劝我好好活着 我说未来几十年我都要这么痛苦 你们忍心吗？ 我这话太令人伤心了吧 我好自私啊,Tue Sep 05 12:50:11 +0800 2017,生而为人却失格
4148600240400474,我们都要好好的，哪怕到了很难过很难过的时候，亲爱的，你在稍稍坚持一下，会有温暖的事情发生的,Tue Sep 05 12:47:17 +0800 2017,温暖不可及
4148600181840561,好害怕。工作做错事就害怕。为何如此弱不禁风,Tue Sep 05 12:47:02 +0800 2017,瞌睡的蜗牛07
4148599992784247,可是，活着才有遇到温暖的机会啊,Tue Sep 05 12:46:18 +0800 2017,温暖不可及
4148599920839086,养了一只狗狗，二个月过来，后面得了犬瘟，来我家刚好一个月整 。犬瘟，很难治的病吧，几次都想给她安乐，后面阿，她还是很顽强的吃饭，吃药，哪怕最后走了，也还是很坚强的想要活着的。很难过，可是她也还是想要活着阿，生活不易，我们或许都有过不好的念头，有时候觉得斗志昂扬，也会有觉得踌躇不定,Tue Sep 05 12:46:01 +0800 2017,温暖不可及
4148599917138422,我体会不到你们的感受，可是我希望你们每个人都可以好好活着，相信这世界总归是美好，加油。,Tue Sep 05 12:46:00 +0800 2017,谭谭Nine
4148599681899190,这种感觉就是，周围似乎有很多人，但我感觉还是只有自己一个孤零零的。可现实是，真的只有我一个,Tue Sep 05 12:45:04 +0800 2017,飘渺梦尽
4148599204100234,"除了家里 我找不到适合跳楼的地点  可是家里楼层低啊<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 05 12:43:10 +0800 2017,一只二零零二
4148598654458791,但是死好像是逃避 我又不想因为做过的事而逃避 所以每天都在死与不死之间来回考虑,Tue Sep 05 12:40:59 +0800 2017,汨思
4148598478240545,"<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 05 12:40:17 +0800 2017,一只二零零二
4148598369254378,我大概还没十分严重 我不会天天想死 但也会时不时想死,Tue Sep 05 12:39:51 +0800 2017,汨思
4148598339604932,抱抱每个人,Tue Sep 05 12:39:44 +0800 2017,今天可以亲亲你了吗
4148598239283245,死了就可以减少家里的负担了,Tue Sep 05 12:39:20 +0800 2017,一只二零零二
4148597988202366,我真的受不了自己一直哭 该怎么办,Tue Sep 05 12:38:20 +0800 2017,宇宙间的你啊
4148597954103866,我无法体会你们的感受 希望你们快快好起来 一定要好好活着啊,Tue Sep 05 12:38:11 +0800 2017,-Shaang
4148597928678912,好难过啊,Tue Sep 05 12:38:06 +0800 2017,一只二零零二
4148597345503972,为什么要让我到这个糟糕的世界来啊,Tue Sep 05 12:35:47 +0800 2017,寐魇-
4148597233213229,饭啊 为什么所有人都讨厌我啊 为什么我这么讨厌啊 我也讨厌我,Tue Sep 05 12:35:20 +0800 2017,寐魇-
4148597219719657,如果能重新来过选择命运，我不会来这个家庭，我希望下辈子别再让我做人了,Tue Sep 05 12:35:17 +0800 2017,极妹温柔
4148597051900104,我妈每天无所事事，就看看电视吧，和楼上楼下的阿姨散散步，然后煮饭洗碗洗衣，现在看着某相亲节目笑呵呵，我希望你没事做也开心也不落寞，因为那感觉太不好过了,Tue Sep 05 12:34:36 +0800 2017,biobiubi
4148596624753431,让自己默默承受吧。,Tue Sep 05 12:32:54 +0800 2017,睡吧我们到家了zf
4148596552924293,说了也得不到所谓的安慰。,Tue Sep 05 12:32:38 +0800 2017,睡吧我们到家了zf
4148596473079500,饭，既知无救，便可无说。,Tue Sep 05 12:32:19 +0800 2017,睡吧我们到家了zf
4148596427483147,是不是死了就可以一了百了,Tue Sep 05 12:32:08 +0800 2017,我是你的热爱啊_
4148596163701702,倒不如就此离开，从此再无痛苦,Tue Sep 05 12:31:05 +0800 2017,我是你的热爱啊_
4148596032864351,什么都不好，甚至觉得老师说的没有资格考试的人就是我，专业老师会不会也觉得有这样的学生很丢脸,Tue Sep 05 12:30:34 +0800 2017,阿龟妹妹_
4148595978063773,对不起啊对不起,Tue Sep 05 12:30:22 +0800 2017,寐魇-
4148595948800270,在你眼里 我是个可怕的神经病吧,Tue Sep 05 12:30:14 +0800 2017,寐魇-
4148595894657534,我总是能搞砸一切,Tue Sep 05 12:30:01 +0800 2017,寐魇-
4148595853195753,只是想做个朋友跟你聊聊天也这么困难,Tue Sep 05 12:29:51 +0800 2017,寐魇-
4148595773083857,本来好好 我自己作死 让你这么讨厌我,Tue Sep 05 12:29:32 +0800 2017,寐魇-
4148595382624569,某个时间开始 我已经不在惧怕死亡 反而有所期待了,Tue Sep 05 12:27:59 +0800 2017,生而为人却失格
4148595290092558,对啊 我一定是还不够绝望,Tue Sep 05 12:27:38 +0800 2017,我愿成为那小小的光
4148594779082645,丧气缠身  逃不掉,Tue Sep 05 12:25:34 +0800 2017,生而为人却失格
4148594216446795,"<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 05 12:23:22 +0800 2017,J1u2
4148593776135553,@,Tue Sep 05 12:21:36 +0800 2017,小周同学Thebest
4148592048589633,别走,Tue Sep 05 12:14:44 +0800 2017,背着相机上坡坡
4148591633047567,上午上课 期间有好几次 莫名地心慌,Tue Sep 05 12:13:04 +0800 2017,一只二零零二
4148591419040894,我现在总会看错字 为什么会这样啊,Tue Sep 05 12:12:13 +0800 2017,一只二零零二
4148590202742472,感觉这里也会成为我的秘密基地,Tue Sep 05 12:07:24 +0800 2017,香菜给你吃好不好
4148590097984790,今有孕妇因家属不给破腹产跳楼，明有某女学生因交不起学费跳楼。,Tue Sep 05 12:06:59 +0800 2017,意外现身
4148590034969418,人类的悲欢并不相通，我只觉得他们吵闹,Tue Sep 05 12:06:44 +0800 2017,pearlherb
4148589573840688,我又让班里的某个人哭了， 被她知道了我想自杀的念头，饭，  我该怎么办,Tue Sep 05 12:04:53 +0800 2017,白色小镇丶c
4148589313893153,还……好吗,Tue Sep 05 12:03:52 +0800 2017,情绪怪人阿
4148588663367962,饭饭，今日中元节想梦到你,Tue Sep 05 12:01:17 +0800 2017,去岁今朝雨沥沥
4148588655302182,我爸我妈连学费钱都不愿意给我哈哈哈哈哈哈哈哈哈哈哈哈哈哈,Tue Sep 05 12:01:15 +0800 2017,意外现身
4148588206968460,梦到我在飞 真好,Tue Sep 05 11:59:28 +0800 2017,购买明天
4148587921152815,内心又开始抓狂 我要一个人待着,Tue Sep 05 11:58:20 +0800 2017,小份甜點
4148587892007452,饭饭早,Tue Sep 05 11:58:13 +0800 2017,张沐沐zz
4148586520911794,走饭，我今天又爬起来上班咯，迟到遇到大老板，但是who care 👻,Tue Sep 05 11:52:45 +0800 2017,叫我婷子就好啦
4148586310575250,吃饭了,Tue Sep 05 11:51:56 +0800 2017,醒来太空划船
4148585589767370,烦,Tue Sep 05 11:49:04 +0800 2017,绿笔Taylor
4148585303698564,梦到一把巨大的剑 从上空插入脑袋里 瞬间解脱 突然不想再这样死去 不想在坚持了,Tue Sep 05 11:47:56 +0800 2017,一刀插入心脏
4148585027013626,就是努力想让自己过得像正常人 却无能为力 以为自己可以开心的迎接新生活 才发现一旦犯病就彻底瓦解 就算努力努力再努力的去控制 还是在某个点崩溃 伪装自己怕被人揭穿 不开心永远不能写在脸上 生而为人我很抱歉,Tue Sep 05 11:46:50 +0800 2017,陈郁_
4148584381414433,以后的日子该怎么过啊。,Tue Sep 05 11:44:16 +0800 2017,孤鲸M
4148584255412234,现在一个头两个大，都快被烦死了我真的不适合干这个。,Tue Sep 05 11:43:46 +0800 2017,孤鲸M
4148584103885033,我在想算了吧本身自己可也以做的特别好,Tue Sep 05 11:43:11 +0800 2017,不要找到我呐
4148583936502489,每次她们都抛下我,Tue Sep 05 11:42:30 +0800 2017,不要找到我呐
4148583361659401,原来抑郁症也会被人歧视 今天大学体检 非要写上病历 。当志愿者拿到体检表的时候 那么大声的说了句 还有一个人有抑郁症 ，我在他的面前尴尬死了啊走饭。所有人都看着我 ，我其实好想哭 咽回去了 我…真的难受死了,Tue Sep 05 11:40:14 +0800 2017,陈郁_
4148582640145260,我很难过,Tue Sep 05 11:37:22 +0800 2017,陈郁_
4148581105174660,饭饭，我有点累，别人也都这么事事不顺吗,Tue Sep 05 11:31:15 +0800 2017,gdgwpmpwpw
